ind,cost_element,cost_2018,sup_cost_ele,alg_name,fun_unit,variables,account,algno,updated,source_row_type
383,228_mat,20530630.62085758,22_mat,category_scale,$,"ref_228_mat, scale_ap1000",228,LPSR_DIRECT,0,collapsed_category_scaled
384,228_lab,37587239.60504068,22_lab,category_scale,$,"ref_228_lab, scale_ap1000",228,LPSR_DIRECT,0,collapsed_category_scaled
385,229_fac,0.0,22_fac,,$,,229,LPSR_DIRECT,0,collapsed_rollup_zero
386,229_mat,0.0,22_mat,,$,,229,LPSR_DIRECT,0,collapsed_rollup_zero
387,229_lab,0.0,22_lab,,$,,229,LPSR_DIRECT,0,collapsed_rollup_zero
388,23_fac,1115928778.2652245,2_fac,category_scale,$,"ref_23_fac, scale_elec_P, scale_ap1000",23,LPSR_DIRECT,0,collapsed_category_scaled
389,23_mat,71694656.38854079,2_mat,category_scale,$,"ref_23_mat, scale_elec_P, scale_ap1000",23,LPSR_DIRECT,0,collapsed_category_scaled
390,23_lab,473653546.8197371,2_lab,category_scale,$,"ref_23_lab, scale_elec_P, scale_ap1000",23,LPSR_DIRECT,0,collapsed_category_scaled
391,24_fac,84014350.34107561,2_fac,,$,,24,LPSR_DIRECT,0,rollup_from_subaccounts
392,24_mat,76514666.64616328,2_mat,,$,,24,LPSR_DIRECT,0,rollup_from_subaccounts
393,24_lab,254235726.5018795,2_lab,,$,,24,LPSR_DIRECT,0,rollup_from_subaccounts
394,241_fac,38196895.68243375,24_fac,category_scale,$,"ref_241_fac, scale_tur_plant_equip_elec_P, f_elec_swgr, scale_ap1000",241,LPSR_DIRECT,0,collapsed_category_scaled
395,241_mat,299834.5465517937,24_mat,category_scale,$,"ref_241_mat, scale_tur_plant_equip_elec_P, f_elec_swgr, scale_ap1000",241,LPSR_DIRECT,0,collapsed_category_scaled
396,241_lab,2086749.3632897865,24_lab,category_scale,$,"ref_241_lab, scale_tur_plant_equip_elec_P, f_elec_swgr, scale_ap1000",241,LPSR_DIRECT,0,collapsed_category_scaled
397,242_fac,30353177.8544573,24_fac,category_scale,$,"ref_242_fac, scale_tur_plant_equip_elec_P, f_elec_st_serv, scale_ap1000",242,LPSR_DIRECT,0,collapsed_category_scaled
398,242_mat,541014.0645522478,24_mat,category_scale,$,"ref_242_mat, scale_tur_plant_equip_elec_P, f_elec_st_serv, scale_ap1000",242,LPSR_DIRECT,0,collapsed_category_scaled
399,242_lab,2846743.9180884915,24_lab,category_scale,$,"ref_242_lab, scale_tur_plant_equip_elec_P, f_elec_st_serv, scale_ap1000",242,LPSR_DIRECT,0,collapsed_category_scaled
400,243_fac,8814551.267784392,24_fac,category_scale,$,"ref_243_fac, scale_tur_plant_equip_elec_P, f_elec_switchboards, scale_ap1000",243,LPSR_DIRECT,0,collapsed_category_scaled
401,243_mat,177892.1230746608,24_mat,category_scale,$,"ref_243_mat, scale_tur_plant_equip_elec_P, f_elec_switchboards, scale_ap1000",243,LPSR_DIRECT,0,collapsed_category_scaled
402,243_lab,1963902.0442699401,24_lab,category_scale,$,"ref_243_lab, scale_tur_plant_equip_elec_P, f_elec_switchboards, scale_ap1000",243,LPSR_DIRECT,0,collapsed_category_scaled
403,244_fac,0.0,24_fac,,$,,244,LPSR_DIRECT,0,collapsed_rollup_zero
404,244_mat,11056560.283877427,24_mat,category_scale,$,"ref_244_mat, scale_tur_plant_equip_elec_P, f_elec_prot, scale_ap1000",244,LPSR_DIRECT,0,collapsed_category_scaled
405,244_lab,20409040.842394337,24_lab,category_scale,$,"ref_244_lab, scale_tur_plant_equip_elec_P, f_elec_prot, scale_ap1000",244,LPSR_DIRECT,0,collapsed_category_scaled
406,245_fac,0.0,24_fac,,$,,245,LPSR_DIRECT,0,collapsed_rollup_zero
407,245_mat,24302880.68895334,24_mat,category_scale,$,"ref_245_mat, scale_tur_plant_equip_elec_P, f_elec_str_wir_cont, scale_ap1000",245,LPSR_DIRECT,0,collapsed_category_scaled
408,245_lab,145384479.13483366,24_lab,category_scale,$,"ref_245_lab, scale_tur_plant_equip_elec_P, f_elec_str_wir_cont, scale_ap1000",245,LPSR_DIRECT,0,collapsed_category_scaled
409,246_fac,6649725.53640018,24_fac,category_scale,$,"ref_246_fac, scale_tur_plant_equip_elec_P, f_elec_P_ctrl_wir, scale_ap1000",246,LPSR_DIRECT,0,collapsed_category_scaled
410,246_mat,40136484.93915381,24_mat,category_scale,$,"ref_246_mat, scale_tur_plant_equip_elec_P, f_elec_P_ctrl_wir, scale_ap1000",246,LPSR_DIRECT,0,collapsed_category_scaled
411,246_lab,81544811.19900325,24_lab,category_scale,$,"ref_246_lab, scale_tur_plant_equip_elec_P, f_elec_P_ctrl_wir, scale_ap1000",246,LPSR_DIRECT,0,collapsed_category_scaled
412,25_fac,109644291.87057315,2_fac,,$,,25,LPSR_DIRECT,0,rollup_from_subaccounts
413,25_mat,33527132.757561814,2_mat,,$,,25,LPSR_DIRECT,0,rollup_from_subaccounts
414,25_lab,228404882.21347907,2_lab,,$,,25,LPSR_DIRECT,0,rollup_from_subaccounts
415,251_fac,31649349.105100032,25_fac,,$,,251,LPSR_DIRECT,0,rollup_from_subaccounts
416,251_mat,740441.3446219881,25_mat,,$,,251,LPSR_DIRECT,0,rollup_from_subaccounts
417,251_lab,7101499.644907756,25_lab,,$,,251,LPSR_DIRECT,0,rollup_from_subaccounts
418,251.1_fac,31649349.105100032,251_fac,,$,,251.1,LPSR_DIRECT,0,rollup_from_subaccounts
419,251.1_mat,740441.3446219881,251_mat,,$,,251.1,LPSR_DIRECT,0,rollup_from_subaccounts
420,251.1_lab,7101499.644907756,251_lab,,$,,251.1,LPSR_DIRECT,0,rollup_from_subaccounts
421,251.11_fac,11141448.26308757,251.1_fac,category_scale,$,"ref_251_11_fac, scale_P, scale_ap1000",251.11,LPSR_DIRECT,0,collapsed_category_scaled
422,251.11_mat,180170.52777280024,251.1_mat,category_scale,$,"ref_251_11_mat, scale_P, scale_ap1000",251.11,LPSR_DIRECT,0,collapsed_category_scaled
423,251.11_lab,1728020.5001773133,251.1_lab,category_scale,$,"ref_251_11_lab, scale_P, scale_ap1000",251.11,LPSR_DIRECT,0,collapsed_category_scaled
424,251.12_fac,15916354.661553672,251.1_fac,category_scale,$,"ref_251_12_fac, scale_P, scale_ap1000",251.12,LPSR_DIRECT,0,category_scaled
425,251.12_mat,360341.05543189193,251.1_mat,category_scale,$,"ref_251_12_mat, scale_P, scale_ap1000",251.12,LPSR_DIRECT,0,category_scaled
426,251.12_lab,3456007.5905076778,251.1_lab,category_scale,$,"ref_251_12_lab, scale_P, scale_ap1000",251.12,LPSR_DIRECT,0,category_scaled
427,251.16_fac,1917598.597317775,251.1_fac,category_scale,$,"ref_251_16_fac, scale_ap1000",251.16,LPSR_DIRECT,0,category_scaled
428,251.16_mat,170249.6976722506,251.1_mat,category_scale,$,"ref_251_16_mat, scale_ap1000",251.16,LPSR_DIRECT,0,category_scaled
429,251.16_lab,1632853.7596982452,251.1_lab,category_scale,$,"ref_251_16_lab, scale_ap1000",251.16,LPSR_DIRECT,0,category_scaled
430,251.17_fac,2673947.583141017,251.1_fac,category_scale,$,"ref_251_17_fac, scale_P, scale_ap1000",251.17,LPSR_DIRECT,0,category_scaled
431,251.17_mat,29680.063745045387,251.1_mat,category_scale,$,"ref_251_17_mat, scale_P, scale_ap1000",251.17,LPSR_DIRECT,0,category_scaled
432,251.17_lab,284617.79452452017,251.1_lab,category_scale,$,"ref_251_17_lab, scale_P, scale_ap1000",251.17,LPSR_DIRECT,0,category_scaled
433,252_fac,52043192.34685959,25_fac,,$,,252,LPSR_DIRECT,0,rollup_from_subaccounts
434,252_mat,27795317.953593712,25_mat,,$,,252,LPSR_DIRECT,0,rollup_from_subaccounts
435,252_lab,181004856.28428808,25_lab,,$,,252,LPSR_DIRECT,0,rollup_from_subaccounts
436,252.1_fac,9193183.82153656,252_fac,category_scale,$,"ref_252_1_fac, scale_V_of_212_213_215_216_217, scale_ap1000",252.1,LPSR_DIRECT,0,collapsed_category_scaled
437,252.1_mat,1922969.5661175,252_mat,category_scale,$,"ref_252_1_mat, scale_V_of_212_213_215_216_217, scale_ap1000",252.1,LPSR_DIRECT,0,collapsed_category_scaled
438,252.1_lab,45200589.90347837,252_lab,category_scale,$,"ref_252_1_lab, scale_V_of_212_213_215_216_217, scale_ap1000",252.1,LPSR_DIRECT,0,collapsed_category_scaled
439,252.2_fac,29441010.316945408,252_fac,category_scale,$,"ref_252_2_fac, scale_V_of_212_213_215_216_217, scale_ap1000",252.2,LPSR_DIRECT,0,collapsed_category_scaled
440,252.2_mat,23864021.456679977,252_mat,category_scale,$,"ref_252_2_mat, scale_V_of_212_213_215_216_217, scale_ap1000",252.2,LPSR_DIRECT,0,collapsed_category_scaled
441,252.2_lab,113520774.87678933,252_lab,category_scale,$,"ref_252_2_lab, scale_V_of_212_213_215_216_217, scale_ap1000",252.2,LPSR_DIRECT,0,collapsed_category_scaled
442,252.3_fac,13408998.208377639,252_fac,category_scale,$,"ref_252_3_fac, scale_V_of_212_213_215_216_217, scale_ap1000",252.3,LPSR_DIRECT,0,collapsed_category_scaled
443,252.3_mat,1235248.1924108004,252_mat,category_scale,$,"ref_252_3_mat, scale_V_of_212_213_215_216_217, scale_ap1000",252.3,LPSR_DIRECT,0,collapsed_category_scaled
444,252.3_lab,20901145.12134568,252_lab,category_scale,$,"ref_252_3_lab, scale_V_of_212_213_215_216_217, scale_ap1000",252.3,LPSR_DIRECT,0,collapsed_category_scaled
445,252.4_fac,0.0,252_fac,,$,,252.4,LPSR_DIRECT,0,collapsed_rollup_zero
446,252.4_mat,773078.7383854343,252_mat,category_scale,$,"ref_252_4_mat, scale_ap1000",252.4,LPSR_DIRECT,0,collapsed_category_scaled
447,252.4_lab,1382346.382674683,252_lab,category_scale,$,"ref_252_4_lab, scale_ap1000",252.4,LPSR_DIRECT,0,collapsed_category_scaled
448,253_fac,9877474.895935368,25_fac,category_scale,$,"ref_253_fac, scale_V_of_212_213_215_216_217, scale_ap1000",253,LPSR_DIRECT,0,collapsed_category_scaled
449,253_mat,3326156.547956906,25_mat,category_scale,$,"ref_253_mat, scale_V_of_212_213_215_216_217, scale_ap1000",253,LPSR_DIRECT,0,collapsed_category_scaled
450,253_lab,24085727.11871162,25_lab,category_scale,$,"ref_253_lab, scale_V_of_212_213_215_216_217, scale_ap1000",253,LPSR_DIRECT,0,collapsed_category_scaled
451,254_fac,11311234.370198324,25_fac,category_scale,$,"ref_254_fac, scale_V_of_212_213_215_216_217, scale_ap1000",254,LPSR_DIRECT,0,collapsed_category_scaled
452,254_mat,371591.3353406361,25_mat,category_scale,$,"ref_254_mat, scale_V_of_212_213_215_216_217, scale_ap1000",254,LPSR_DIRECT,0,collapsed_category_scaled
453,254_lab,3217742.2425253736,25_lab,category_scale,$,"ref_254_lab, scale_V_of_212_213_215_216_217, scale_ap1000",254,LPSR_DIRECT,0,collapsed_category_scaled
454,255_fac,4763041.152479845,25_fac,category_scale,$,"ref_255_fac, scale_ap1000",255,LPSR_DIRECT,0,category_scaled
455,255_mat,1293625.5760485628,25_mat,category_scale,$,"ref_255_mat, scale_ap1000",255,LPSR_DIRECT,0,category_scaled
456,255_lab,12995056.923046261,25_lab,category_scale,$,"ref_255_lab, scale_ap1000",255,LPSR_DIRECT,0,category_scaled
457,26_fac,200084995.7570816,2_fac,,$,,26,LPSR_DIRECT,0,rollup_from_subaccounts
458,26_mat,24445605.44957758,2_mat,,$,,26,LPSR_DIRECT,0,rollup_from_subaccounts
459,26_lab,149802987.08860132,2_lab,,$,,26,LPSR_DIRECT,0,rollup_from_subaccounts
460,261_fac,1124505.072865269,26_fac,category_scale,$,"ref_261_fac, scale_rej_th_P, scale_ap1000",261,LPSR_DIRECT,0,collapsed_category_scaled
461,261_mat,11231061.512333443,26_mat,category_scale,$,"ref_261_mat, scale_rej_th_P, scale_ap1000",261,LPSR_DIRECT,0,collapsed_category_scaled
462,261_lab,26135920.426070433,26_lab,category_scale,$,"ref_261_lab, scale_rej_th_P, scale_ap1000",261,LPSR_DIRECT,0,collapsed_category_scaled
463,262_fac,198960490.68421632,26_fac,,$,,262,LPSR_DIRECT,0,rollup_from_subaccounts
464,262_mat,13214543.93724414,26_mat,,$,,262,LPSR_DIRECT,0,rollup_from_subaccounts
465,262_lab,123667066.6625309,26_lab,,$,,262,LPSR_DIRECT,0,rollup_from_subaccounts
466,262.1_fac,198960490.68421632,262_fac,,$,,262.1,LPSR_DIRECT,0,rollup_from_subaccounts
467,262.1_mat,13214543.93724414,262_mat,,$,,262.1,LPSR_DIRECT,0,rollup_from_subaccounts
468,262.1_lab,123667066.6625309,262_lab,,$,,262.1,LPSR_DIRECT,0,rollup_from_subaccounts
469,262.11_fac,2345244.6452707485,262.1_fac,category_scale,$,"ref_262_11_fac, scale_rej_th_P, scale_ap1000",262.11,LPSR_DIRECT,0,category_scaled
470,262.11_mat,89899.7890938285,262.1_mat,category_scale,$,"ref_262_11_mat, scale_rej_th_P, scale_ap1000",262.11,LPSR_DIRECT,0,category_scaled
471,262.11_lab,855946.9207673013,262.1_lab,category_scale,$,"ref_262_11_lab, scale_rej_th_P, scale_ap1000",262.11,LPSR_DIRECT,0,category_scaled
472,262.12_fac,56471175.91976575,262.1_fac,category_scale,$,"ref_262_12_fac, scale_ap1000",262.12,LPSR_DIRECT,0,category_scaled
473,262.12_mat,6364345.794783723,262.1_mat,category_scale,$,"ref_262_12_mat, scale_ap1000",262.12,LPSR_DIRECT,0,category_scaled
474,262.12_lab,43862687.15510696,262.1_lab,category_scale,$,"ref_262_12_lab, scale_ap1000",262.12,LPSR_DIRECT,0,category_scaled
475,262.13_fac,132354226.10511158,262.1_fac,category_scale,$,"ref_262_13_fac, scale_rej_th_P, scale_ap1000",262.13,LPSR_DIRECT,0,category_scaled
476,262.13_mat,6124500.274164423,262.1_mat,category_scale,$,"ref_262_13_mat, scale_rej_th_P, scale_ap1000",262.13,LPSR_DIRECT,0,category_scaled
477,262.13_lab,77008158.10608171,262.1_lab,category_scale,$,"ref_262_13_lab, scale_rej_th_P, scale_ap1000",262.13,LPSR_DIRECT,0,category_scaled
478,262.14_fac,0.0,262.1_fac,,$,,262.14,LPSR_DIRECT,0,category_scaled
479,262.14_mat,336195.9723467761,262.1_mat,category_scale,$,"ref_262_14_mat, scale_rej_th_P, scale_ap1000",262.14,LPSR_DIRECT,0,category_scaled
480,262.14_lab,372827.1750759084,262.1_lab,category_scale,$,"ref_262_14_lab, scale_rej_th_P, scale_ap1000",262.14,LPSR_DIRECT,0,category_scaled
481,262.15_fac,7789844.014068233,262.1_fac,category_scale,$,"ref_262_15_fac, scale_rej_th_P, scale_ap1000",262.15,LPSR_DIRECT,0,category_scaled
482,262.15_mat,299602.1068553891,262.1_mat,category_scale,$,"ref_262_15_mat, scale_rej_th_P, scale_ap1000",262.15,LPSR_DIRECT,0,category_scaled
483,262.15_lab,1567447.3054990103,262.1_lab,category_scale,$,"ref_262_15_lab, scale_rej_th_P, scale_ap1000",262.15,LPSR_DIRECT,0,category_scaled
484,219_fac,0.0,21_fac,,$,,219,LPSR_DIRECT,0,collapsed_rollup_zero
485,219_mat,0.0,21_mat,,$,,219,LPSR_DIRECT,0,collapsed_rollup_zero
486,219_lab,0.0,21_lab,,$,,219,LPSR_DIRECT,0,collapsed_rollup_zero
